"","ID","Date","Home","Away","Winner","Draw-1","Draw-2"
"9901",526694,2017-12-09,"Huddersfield Town","Brighton","Huddersfield Town",NA,NA
"9902",526695,2017-12-09,"West Ham","Chelsea","West Ham",NA,NA
"9903",526698,2017-12-09,"Newcastle","Leicester","Leicester",NA,NA
"9904",526696,2017-12-10,"Liverpool","Everton",NA,"Liverpool","Everton"
"9905",526697,2017-12-10,"Manchester United","Manchester City","Manchester City",NA,NA
"9906",526699,2017-12-10,"Southampton","Arsenal",NA,"Southampton","Arsenal"
"9907",526701,2017-12-12,"Burnley","Stoke City","Burnley",NA,NA
"9908",526702,2017-12-12,"Huddersfield Town","Chelsea","Chelsea",NA,NA
"9909",526703,2017-12-12,"Crystal Palace","Watford","Crystal Palace",NA,NA
"9910",526700,2017-12-13,"Swansea","Manchester City","Manchester City",NA,NA
"9911",526704,2017-12-13,"Manchester United","Bournemouth","Manchester United",NA,NA
"9912",526705,2017-12-13,"West Ham","Arsenal",NA,"West Ham","Arsenal"
"9913",526706,2017-12-13,"Newcastle","Everton","Everton",NA,NA
"9914",526707,2017-12-13,"Southampton","Leicester","Leicester",NA,NA
"9915",526708,2017-12-13,"Liverpool","West Brom",NA,"Liverpool","West Brom"
"9916",526709,2017-12-13,"Tottenham","Brighton","Tottenham",NA,NA
"9917",526710,2017-12-16,"Leicester","Crystal Palace","Crystal Palace",NA,NA
"9918",526711,2017-12-16,"Manchester City","Tottenham","Manchester City",NA,NA
"9919",526712,2017-12-16,"Arsenal","Newcastle","Arsenal",NA,NA
"9920",526713,2017-12-16,"Stoke City","West Ham","West Ham",NA,NA
"9921",526715,2017-12-16,"Watford","Huddersfield Town","Huddersfield Town",NA,NA
"9922",526716,2017-12-16,"Brighton","Burnley",NA,"Brighton","Burnley"
"9923",526718,2017-12-16,"Chelsea","Southampton","Chelsea",NA,NA
"9924",526714,2017-12-17,"Bournemouth","Liverpool","Liverpool",NA,NA
"9925",526717,2017-12-17,"West Brom","Manchester United","Manchester United",NA,NA
"9926",526719,2017-12-18,"Everton","Swansea","Everton",NA,NA
"9927",526728,2017-12-22,"Arsenal","Liverpool",NA,"Arsenal","Liverpool"
"9928",526720,2017-12-23,"Brighton","Watford","Brighton",NA,NA
"9929",526721,2017-12-23,"Swansea","Crystal Palace",NA,"Swansea","Crystal Palace"
"9930",526722,2017-12-23,"Burnley","Tottenham","Tottenham",NA,NA
"9931",526723,2017-12-23,"West Ham","Newcastle","Newcastle",NA,NA
"9932",526724,2017-12-23,"Everton","Chelsea",NA,"Everton","Chelsea"
"9933",526725,2017-12-23,"Leicester","Manchester United",NA,"Leicester","Manchester United"
"9934",526726,2017-12-23,"Manchester City","Bournemouth","Manchester City",NA,NA
"9935",526727,2017-12-23,"Southampton","Huddersfield Town",NA,"Southampton","Huddersfield Town"
"9936",526729,2017-12-23,"Stoke City","West Brom","Stoke City",NA,NA
"9937",526730,2017-12-26,"Liverpool","Swansea","Liverpool",NA,NA
"9938",526731,2017-12-26,"Manchester United","Burnley",NA,"Manchester United","Burnley"
"9939",526733,2017-12-26,"Bournemouth","West Ham",NA,"Bournemouth","West Ham"
"9940",526734,2017-12-26,"Tottenham","Southampton","Tottenham",NA,NA
"9941",526735,2017-12-26,"Chelsea","Brighton","Chelsea",NA,NA
"9942",526736,2017-12-26,"Watford","Leicester","Watford",NA,NA
"9943",526738,2017-12-26,"West Brom","Everton",NA,"West Brom","Everton"
"9944",526739,2017-12-26,"Huddersfield Town","Stoke City",NA,"Huddersfield Town","Stoke City"
"9945",526732,2017-12-27,"Newcastle","Manchester City","Manchester City",NA,NA
"9946",526737,2017-12-28,"Crystal Palace","Arsenal","Arsenal",NA,NA
"9947",526740,2017-12-30,"Bournemouth","Everton","Bournemouth",NA,NA
"9948",526742,2017-12-30,"Chelsea","Stoke City","Chelsea",NA,NA
"9949",526743,2017-12-30,"Watford","Swansea","Swansea",NA,NA
"9950",526746,2017-12-30,"Huddersfield Town","Burnley",NA,"Huddersfield Town","Burnley"
"9951",526747,2017-12-30,"Liverpool","Leicester","Liverpool",NA,NA
"9952",526748,2017-12-30,"Manchester United","Southampton",NA,"Manchester United","Southampton"
"9953",526749,2017-12-30,"Newcastle","Brighton",NA,"Newcastle","Brighton"
"9954",526744,2017-12-31,"Crystal Palace","Manchester City",NA,"Crystal Palace","Manchester City"
"9955",526745,2017-12-31,"West Brom","Arsenal",NA,"West Brom","Arsenal"
"9956",526751,2018-01-01,"Everton","Manchester United","Manchester United",NA,NA
"9957",526752,2018-01-01,"Leicester","Huddersfield Town","Leicester",NA,NA
"9958",526756,2018-01-01,"Stoke City","Newcastle","Newcastle",NA,NA
"9959",526757,2018-01-01,"Brighton","Bournemouth",NA,"Brighton","Bournemouth"
"9960",526759,2018-01-01,"Burnley","Liverpool","Liverpool",NA,NA
"9961",526750,2018-01-02,"West Ham","West Brom","West Ham",NA,NA
"9962",526753,2018-01-02,"Manchester City","Watford","Manchester City",NA,NA
"9963",526754,2018-01-02,"Southampton","Crystal Palace","Crystal Palace",NA,NA
"9964",526758,2018-01-02,"Swansea","Tottenham","Tottenham",NA,NA
"9965",526755,2018-01-03,"Arsenal","Chelsea",NA,"Arsenal","Chelsea"
"9966",526741,2018-01-04,"Tottenham","West Ham",NA,"Tottenham","West Ham"
"9967",526760,2018-01-13,"Newcastle","Swansea",NA,"Newcastle","Swansea"
"9968",526762,2018-01-13,"Tottenham","Everton","Tottenham",NA,NA
"9969",526763,2018-01-13,"Chelsea","Leicester",NA,"Chelsea","Leicester"
"9970",526764,2018-01-13,"Watford","Southampton",NA,"Watford","Southampton"
"9971",526765,2018-01-13,"Crystal Palace","Burnley","Crystal Palace",NA,NA
"9972",526766,2018-01-13,"West Brom","Brighton","West Brom",NA,NA
"9973",526767,2018-01-13,"Huddersfield Town","West Ham","West Ham",NA,NA
"9974",526761,2018-01-14,"Bournemouth","Arsenal","Bournemouth",NA,NA
"9975",526768,2018-01-14,"Liverpool","Manchester City","Liverpool",NA,NA
"9976",526769,2018-01-15,"Manchester United","Stoke City","Manchester United",NA,NA
"9977",526770,2018-01-20,"Burnley","Manchester United","Manchester United",NA,NA
"9978",526771,2018-01-20,"West Ham","Bournemouth",NA,"West Ham","Bournemouth"
"9979",526772,2018-01-20,"Everton","West Brom",NA,"Everton","West Brom"
"9980",526773,2018-01-20,"Leicester","Watford","Leicester",NA,NA
"9981",526774,2018-01-20,"Manchester City","Newcastle","Manchester City",NA,NA
"9982",526776,2018-01-20,"Arsenal","Crystal Palace","Arsenal",NA,NA
"9983",526777,2018-01-20,"Stoke City","Huddersfield Town","Stoke City",NA,NA
"9984",526778,2018-01-20,"Brighton","Chelsea","Chelsea",NA,NA
"9985",526775,2018-01-21,"Southampton","Tottenham",NA,"Southampton","Tottenham"
"9986",526779,2018-01-22,"Swansea","Liverpool","Swansea",NA,NA
"9987",526780,2018-01-30,"Huddersfield Town","Liverpool","Liverpool",NA,NA
"9988",526781,2018-01-30,"Swansea","Arsenal","Swansea",NA,NA
"9989",526782,2018-01-30,"West Ham","Crystal Palace",NA,"West Ham","Crystal Palace"
"9990",526783,2018-01-31,"Newcastle","Burnley",NA,"Newcastle","Burnley"
"9991",526784,2018-01-31,"Southampton","Brighton",NA,"Southampton","Brighton"
"9992",526785,2018-01-31,"Chelsea","Bournemouth","Bournemouth",NA,NA
"9993",526786,2018-01-31,"Everton","Leicester","Everton",NA,NA
"9994",526787,2018-01-31,"Manchester City","West Brom","Manchester City",NA,NA
"9995",526788,2018-01-31,"Stoke City","Watford",NA,"Stoke City","Watford"
"9996",526789,2018-01-31,"Tottenham","Manchester United","Tottenham",NA,NA
"9997",526790,2018-02-03,"Bournemouth","Stoke City","Bournemouth",NA,NA
"9998",526792,2018-02-03,"Brighton","West Ham","Brighton",NA,NA
"9999",526793,2018-02-03,"West Brom","Southampton","Southampton",NA,NA
"10000",526794,2018-02-03,"Burnley","Manchester City",NA,"Burnley","Manchester City"
"10001",526796,2018-02-03,"Leicester","Swansea",NA,"Leicester","Swansea"
"10002",526798,2018-02-03,"Arsenal","Everton","Arsenal",NA,NA
"10003",526799,2018-02-03,"Manchester United","Huddersfield Town","Manchester United",NA,NA
"10004",526795,2018-02-04,"Crystal Palace","Newcastle",NA,"Crystal Palace","Newcastle"
"10005",526797,2018-02-04,"Liverpool","Tottenham",NA,"Liverpool","Tottenham"
"10006",526791,2018-02-05,"Watford","Chelsea","Watford",NA,NA
"10007",526802,2018-02-10,"Stoke City","Brighton",NA,"Stoke City","Brighton"
"10008",526804,2018-02-10,"Swansea","Burnley","Swansea",NA,NA
"10009",526805,2018-02-10,"Everton","Crystal Palace","Everton",NA,NA
"10010",526806,2018-02-10,"Tottenham","Arsenal","Tottenham",NA,NA
"10011",526808,2018-02-10,"West Ham","Watford","West Ham",NA,NA
"10012",526809,2018-02-10,"Manchester City","Leicester","Manchester City",NA,NA
"10013",526800,2018-02-11,"Newcastle","Manchester United","Newcastle",NA,NA
"10014",526801,2018-02-11,"Southampton","Liverpool","Liverpool",NA,NA
"10015",526807,2018-02-11,"Huddersfield Town","Bournemouth","Huddersfield Town",NA,NA
"10016",526803,2018-02-12,"Chelsea","West Brom","Chelsea",NA,NA
"10017",526812,2018-02-24,"Bournemouth","Newcastle",NA,"Bournemouth","Newcastle"
"10018",526813,2018-02-24,"Watford","Everton","Watford",NA,NA
"10019",526814,2018-02-24,"Brighton","Swansea","Brighton",NA,NA
"10020",526815,2018-02-24,"West Brom","Huddersfield Town","Huddersfield Town",NA,NA
"10021",526816,2018-02-24,"Burnley","Southampton",NA,"Burnley","Southampton"
"10022",526818,2018-02-24,"Leicester","Stoke City",NA,"Leicester","Stoke City"
"10023",526819,2018-02-24,"Liverpool","West Ham","Liverpool",NA,NA
"10024",526811,2018-02-25,"Manchester United","Chelsea","Manchester United",NA,NA
"10025",526817,2018-02-25,"Crystal Palace","Tottenham","Tottenham",NA,NA
"10026",526810,2018-03-01,"Arsenal","Manchester City","Manchester City",NA,NA
"10027",526820,2018-03-03,"Watford","West Brom","Watford",NA,NA
"10028",526821,2018-03-03,"Leicester","Bournemouth",NA,"Leicester","Bournemouth"
"10029",526822,2018-03-03,"Liverpool","Newcastle","Liverpool",NA,NA
"10030",526824,2018-03-03,"Southampton","Stoke City",NA,"Southampton","Stoke City"
"10031",526826,2018-03-03,"Swansea","West Ham","Swansea",NA,NA
"10032",526827,2018-03-03,"Burnley","Everton","Burnley",NA,NA
"10033",526828,2018-03-03,"Tottenham","Huddersfield Town","Tottenham",NA,NA
"10034",526823,2018-03-04,"Manchester City","Chelsea","Manchester City",NA,NA
"10035",526825,2018-03-04,"Brighton","Arsenal","Brighton",NA,NA
"10036",526829,2018-03-05,"Crystal Palace","Manchester United","Manchester United",NA,NA
"10037",526830,2018-03-10,"Newcastle","Southampton","Newcastle",NA,NA
"10038",526834,2018-03-10,"West Brom","Leicester","Leicester",NA,NA
"10039",526835,2018-03-10,"Chelsea","Crystal Palace","Chelsea",NA,NA
"10040",526836,2018-03-10,"West Ham","Burnley","Burnley",NA,NA
"10041",526837,2018-03-10,"Everton","Brighton","Everton",NA,NA
"10042",526838,2018-03-10,"Huddersfield Town","Swansea",NA,"Huddersfield Town","Swansea"
"10043",526839,2018-03-10,"Manchester United","Liverpool","Manchester United",NA,NA
"10044",526831,2018-03-11,"Arsenal","Watford","Arsenal",NA,NA
"10045",526833,2018-03-11,"Bournemouth","Tottenham","Tottenham",NA,NA
"10046",526832,2018-03-12,"Stoke City","Manchester City","Manchester City",NA,NA
"10047",526840,2018-03-17,"Huddersfield Town","Crystal Palace","Crystal Palace",NA,NA
"10048",526843,2018-03-17,"Liverpool","Watford","Liverpool",NA,NA
"10049",526845,2018-03-17,"Stoke City","Everton","Everton",NA,NA
"10050",526846,2018-03-17,"Bournemouth","West Brom","Bournemouth",NA,NA
"10051",526850,2018-03-31,"Manchester United","Swansea","Manchester United",NA,NA
"10052",526851,2018-03-31,"Newcastle","Huddersfield Town","Newcastle",NA,NA
"10053",526853,2018-03-31,"Brighton","Leicester","Leicester",NA,NA
"10054",526854,2018-03-31,"Watford","Bournemouth",NA,"Watford","Bournemouth"
"10055",526855,2018-03-31,"West Ham","Southampton","West Ham",NA,NA
"10056",526857,2018-03-31,"West Brom","Burnley","Burnley",NA,NA
"10057",526858,2018-03-31,"Crystal Palace","Liverpool","Liverpool",NA,NA
"10058",526859,2018-03-31,"Everton","Manchester City","Manchester City",NA,NA
"10059",526852,2018-04-01,"Arsenal","Stoke City","Arsenal",NA,NA
"10060",526856,2018-04-01,"Chelsea","Tottenham","Tottenham",NA,NA
"10061",526860,2018-04-07,"Bournemouth","Crystal Palace",NA,"Bournemouth","Crystal Palace"
"10062",526861,2018-04-07,"Watford","Burnley","Burnley",NA,NA
"10063",526862,2018-04-07,"Brighton","Huddersfield Town",NA,"Brighton","Huddersfield Town"
"10064",526863,2018-04-07,"West Brom","Swansea",NA,"West Brom","Swansea"
"10065",526865,2018-04-07,"Everton","Liverpool",NA,"Everton","Liverpool"
"10066",526866,2018-04-07,"Leicester","Newcastle","Newcastle",NA,NA
"10067",526867,2018-04-07,"Manchester City","Manchester United","Manchester United",NA,NA
"10068",526869,2018-04-07,"Stoke City","Tottenham","Tottenham",NA,NA
"10069",526864,2018-04-08,"Chelsea","West Ham",NA,"Chelsea","West Ham"
"10070",526868,2018-04-08,"Arsenal","Southampton","Arsenal",NA,NA
"10071",526872,2018-04-14,"Southampton","Chelsea","Chelsea",NA,NA
"10072",526873,2018-04-14,"Burnley","Leicester","Burnley",NA,NA
"10073",526874,2018-04-14,"Swansea","Everton",NA,"Swansea","Everton"
"10074",526875,2018-04-14,"Crystal Palace","Brighton","Crystal Palace",NA,NA
"10075",526876,2018-04-14,"Tottenham","Manchester City","Manchester City",NA,NA
"10076",526877,2018-04-14,"Huddersfield Town","Watford","Huddersfield Town",NA,NA
"10077",526879,2018-04-14,"Liverpool","Bournemouth","Liverpool",NA,NA
"10078",526870,2018-04-15,"Manchester United","West Brom","West Brom",NA,NA
"10079",526871,2018-04-15,"Newcastle","Arsenal","Newcastle",NA,NA
"10080",526878,2018-04-16,"West Ham","Stoke City",NA,"West Ham","Stoke City"
"10081",526884,2018-04-17,"Brighton","Tottenham",NA,"Brighton","Tottenham"
"10082",526882,2018-04-18,"Bournemouth","Manchester United","Manchester United",NA,NA
"10083",526848,2018-04-19,"Burnley","Chelsea","Chelsea",NA,NA
"10084",526888,2018-04-19,"Leicester","Southampton",NA,"Leicester","Southampton"
"10085",526883,2018-04-21,"Watford","Crystal Palace",NA,"Watford","Crystal Palace"
"10086",526885,2018-04-21,"West Brom","Liverpool",NA,"West Brom","Liverpool"
"10087",526880,2018-04-22,"Arsenal","West Ham","Arsenal",NA,NA
"10088",526881,2018-04-22,"Stoke City","Burnley",NA,"Stoke City","Burnley"
"10089",526889,2018-04-22,"Manchester City","Swansea","Manchester City",NA,NA
"10090",526887,2018-04-23,"Everton","Newcastle","Everton",NA,NA
"10091",526890,2018-04-28,"Liverpool","Stoke City",NA,"Liverpool","Stoke City"
"10092",526892,2018-04-28,"Newcastle","West Brom","West Brom",NA,NA
"10093",526893,2018-04-28,"Southampton","Bournemouth","Southampton",NA,NA
"10094",526895,2018-04-28,"Burnley","Brighton",NA,"Burnley","Brighton"
"10095",526896,2018-04-28,"Swansea","Chelsea","Chelsea",NA,NA
"10096",526897,2018-04-28,"Crystal Palace","Leicester","Crystal Palace",NA,NA
"10097",526899,2018-04-28,"Huddersfield Town","Everton","Everton",NA,NA
"10098",526891,2018-04-29,"Manchester United","Arsenal","Manchester United",NA,NA
"10099",526894,2018-04-29,"West Ham","Manchester City","Manchester City",NA,NA
"10100",526898,2018-04-30,"Tottenham","Watford","Tottenham",NA,NA
"10101",526905,2018-05-04,"Brighton","Manchester United","Brighton",NA,NA
"10102",526902,2018-05-05,"Stoke City","Crystal Palace","Crystal Palace",NA,NA
"10103",526903,2018-05-05,"Bournemouth","Swansea","Bournemouth",NA,NA
"10104",526904,2018-05-05,"Watford","Newcastle","Watford",NA,NA
"10105",526907,2018-05-05,"Everton","Southampton",NA,"Everton","Southampton"
"10106",526908,2018-05-05,"Leicester","West Ham","West Ham",NA,NA
"10107",526909,2018-05-05,"West Brom","Tottenham","West Brom",NA,NA
